STATION,DATE,PRCP,TMAX,TMIN
USW00014739,1990-05-08,0,57,47
USW00014739,1990-05-09,0,81,48
USW00014739,1990-05-10,0.78,75,57
USW00014739,1990-05-11,0,64,47
USW00014739,1990-05-12,0,67,45
USW00014739,1990-05-13,0.3,66,49
USW00014739,1990-05-14,0.44,68,49
USW00014739,1990-05-15,0,78,54
USW00014739,1990-05-16,0.93,62,51
USW00014739,1990-05-17,0.44,53,46
USW00014739,1990-05-18,0.12,57,45
USW00014739,1990-05-19,0,62,51
USW00014739,1990-05-20,0.16,52,44
USW00014739,1990-05-21,0.21,45,42
USW00014739,1990-05-22,0,52,42
USW00014739,1990-05-23,0,48,44
USW00014739,1990-05-24,0,53,44
USW00014739,1990-05-25,0,64,47
USW00014739,1990-05-26,0.26,67,50
USW00014739,1990-05-27,0,65,49
USW00014739,1990-05-28,0,75,53
USW00014739,1990-05-29,1.63,59,51
USW00014739,1990-05-30,0.5,66,51
USW00014739,1990-05-31,0,75,49
USW00014739,1990-06-01,0,83,60
USW00014739,1990-06-02,0,87,60
USW00014739,1990-06-03,0,79,65
USW00014739,1990-06-04,0.06,78,57
USW00014739,1990-06-05,0,71,51
USW00014739,1990-06-06,0,70,49
USW00014739,1990-06-07,0.07,83,58
USW00014739,1990-06-08,0.05,73,58
USW00014739,1990-06-09,0.03,70,57
USW00014739,1990-06-10,0,61,54
USW00014739,1990-06-11,0.31,58,52
USW00014739,1990-06-12,0,63,50
USW00014739,1990-06-13,0,75,53
USW00014739,1990-06-14,0,64,52
USW00014739,1990-06-15,0,68,54
USW00014739,1990-06-16,0,68,57
USW00014739,1990-06-17,0,82,58
USW00014739,1990-06-18,0,82,63
USW00014739,1990-06-19,0,81,64
USW00014739,1990-06-20,0,68,58
USW00014739,1990-06-21,0.02,64,57
USW00014739,1990-06-22,0,87,57
USW00014739,1990-06-23,0,79,66
USW00014739,1990-06-24,0,85,64
USW00014739,1990-06-25,0,81,63
USW00014739,1990-06-26,0,85,63
USW00014739,1990-06-27,0.06,84,67
USW00014739,1990-06-28,0,83,67
USW00014739,1990-06-29,0.07,68,59
USW00014739,1990-06-30,0.02,65,56
USW00014739,1990-07-01,0.23,72,59
USW00014739,1990-07-02,0,69,57
USW00014739,1990-07-03,0,86,60
USW00014739,1990-07-04,0,92,71
USW00014739,1990-07-05,0,89,68
USW00014739,1990-07-06,0,72,63
USW00014739,1990-07-07,0,79,59
USW00014739,1990-07-08,0,82,63
USW00014739,1990-07-09,0.02,89,67
USW00014739,1990-07-10,0,89,73
USW00014739,1990-07-11,0,76,66
USW00014739,1990-07-12,0.68,67,59
USW00014739,1990-07-13,0.12,71,59
USW00014739,1990-07-14,0,81,60
USW00014739,1990-07-15,0,89,67
USW00014739,1990-07-16,0,91,73
USW00014739,1990-07-17,0,90,72
USW00014739,1990-07-18,0,93,73
USW00014739,1990-07-19,0,93,73
USW00014739,1990-07-20,0.29,93,70
USW00014739,1990-07-21,0,85,65
USW00014739,1990-07-22,0.02,81,64
USW00014739,1990-07-23,0,88,63
USW00014739,1990-07-24,0.79,77,69
USW00014739,1990-07-25,1.92,71,66
USW00014739,1990-07-26,0,76,66
USW00014739,1990-07-27,0,74,64
USW00014739,1990-07-28,0.01,72,63
USW00014739,1990-07-29,0,73,63
USW00014739,1990-07-30,0,73,63
USW00014739,1990-07-31,0,78,64
USW00014739,1990-08-01,0,84,67
USW00014739,1990-08-02,0,87,64
USW00014739,1990-08-03,0,92,70
USW00014739,1990-08-04,0,86,72
USW00014739,1990-08-05,0,86,69
USW00014739,1990-08-06,0.19,79,69
USW00014739,1990-08-07,0.01,82,68
USW00014739,1990-08-08,0.65,76,69
USW00014739,1990-08-09,0.01,77,69
USW00014739,1990-08-10,0.01,76,69
USW00014739,1990-08-11,2.8,73,69
USW00014739,1990-08-12,0,89,69
USW00014739,1990-08-13,0,87,69
USW00014739,1990-08-14,0,82,69
USW00014739,1990-08-15,0,82,66
USW00014739,1990-08-16,0,83,67
USW00014739,1990-08-17,0,89,69
USW00014739,1990-08-18,0,90,70
USW00014739,1990-08-19,0.34,76,57
USW00014739,1990-08-20,0,68,55
USW00014739,1990-08-21,0,69,61
USW00014739,1990-08-22,0,70,59
USW00014739,1990-08-23,0.34,68,58
USW00014739,1990-08-24,0.55,71,63
USW00014739,1990-08-25,1.58,70,65
USW00014739,1990-08-26,0.09,83,65
USW00014739,1990-08-27,0,83,70
USW00014739,1990-08-28,0,88,70
USW00014739,1990-08-29,0,86,71
USW00014739,1990-08-30,0,77,66
USW00014739,1990-08-31,0,78,62
USW00014739,1990-09-01,0,80,63
USW00014739,1990-09-02,0,87,67
USW00014739,1990-09-03,0.01,72,62
USW00014739,1990-09-04,0,67,56
USW00014739,1990-09-05,0,80,56
USW00014739,1990-09-06,0,80,64
USW00014739,1990-09-07,0.01,81,61
USW00014739,1990-09-08,0,64,52
USW00014739,1990-09-09,0,67,48
USW00014739,1990-09-10,0.16,73,63
USW00014739,1990-09-11,0,83,62
USW00014739,1990-09-12,0,77,63
USW00014739,1990-09-13,0,75,63
USW00014739,1990-09-14,0,74,65
USW00014739,1990-09-15,0.39,79,61
USW00014739,1990-09-16,0,70,56
USW00014739,1990-09-17,0.1,60,50
USW00014739,1990-09-18,0,60,44
USW00014739,1990-09-19,0.12,65,45
USW00014739,1990-09-20,0.08,71,55
USW00014739,1990-09-21,0,65,52
USW00014739,1990-09-22,0.57,64,56
USW00014739,1990-09-23,0,70,56
USW00014739,1990-09-24,0,60,50
USW00014739,1990-09-25,0,70,48
USW00014739,1990-09-26,0,72,56
USW00014739,1990-09-27,0,71,58
USW00014739,1990-09-28,0,76,55
USW00014739,1990-09-29,0,80,61
USW00014739,1990-09-30,0.23,77,58
USW00014739,1990-10-01,0,67,53
USW00014739,1990-10-02,0,65,51
USW00014739,1990-10-03,0,69,47
USW00014739,1990-10-04,0.47,75,54
USW00014739,1990-10-05,0,72,52
USW00014739,1990-10-06,0,86,62
USW00014739,1990-10-07,0,85,63
USW00014739,1990-10-08,0,78,56
USW00014739,1990-10-09,0.08,70,55
USW00014739,1990-10-10,0.01,69,53
USW00014739,1990-10-11,0.01,64,55
USW00014739,1990-10-12,0,68,60
USW00014739,1990-10-13,0.57,73,62
USW00014739,1990-10-14,3.34,78,63
USW00014739,1990-10-15,0,78,57
USW00014739,1990-10-16,0,66,52
USW00014739,1990-10-17,0,70,45
USW00014739,1990-10-18,0.7,74,60
USW00014739,1990-10-19,0.51,61,43
USW00014739,1990-10-20,0,60,42
USW00014739,1990-10-21,0,63,40
USW00014739,1990-10-22,0,70,50
USW00014739,1990-10-23,0.68,64,54
USW00014739,1990-10-24,0.62,69,49
USW00014739,1990-10-25,0,54,45
USW00014739,1990-10-26,0.04,50,40
USW00014739,1990-10-27,0,49,34
USW00014739,1990-10-28,0.33,56,37
USW00014739,1990-10-29,0,49,35
USW00014739,1990-10-30,0,57,34
USW00014739,1990-10-31,0,58,44
USW00014739,1990-11-01,0,63,43
USW00014739,1990-11-02,0,74,48
USW00014739,1990-11-03,0,76,62
USW00014739,1990-11-04,0,77,61
USW00014739,1990-11-05,0,62,46
USW00014739,1990-11-06,0.57,59,45
USW00014739,1990-11-07,0,51,40
USW00014739,1990-11-08,0.03,47,34
USW00014739,1990-11-09,0,50,32
USW00014739,1990-11-10,0.56,62,43
USW00014739,1990-11-11,0.01,47,39
USW00014739,1990-11-12,0,45,31
USW00014739,1990-11-13,0,41,28
USW00014739,1990-11-14,0,47,31
USW00014739,1990-11-15,0,70,36
USW00014739,1990-11-16,0,75,50
USW00014739,1990-11-17,0.02,65,40
USW00014739,1990-11-18,0.01,45,38
USW00014739,1990-11-19,0,44,36
USW00014739,1990-11-20,0,52,34
USW00014739,1990-11-21,0,50,36
USW00014739,1990-11-22,0,45,32
USW00014739,1990-11-23,0.09,52,40
USW00014739,1990-11-24,0.06,52,39
USW00014739,1990-11-25,0,65,37
USW00014739,1990-11-26,0,51,38
USW00014739,1990-11-27,0,57,40
USW00014739,1990-11-28,0,74,52
USW00014739,1990-11-29,0.04,69,40
USW00014739,1990-11-30,0,41,33
USW00014739,1990-12-01,0,55,32
USW00014739,1990-12-02,0,57,41
USW00014739,1990-12-03,0,43,32
USW00014739,1990-12-04,1.07,61,39
USW00014739,1990-12-05,0,39,29
USW00014739,1990-12-06,0,44,29
USW00014739,1990-12-07,0,47,37
USW00014739,1990-12-08,0.06,45,37
USW00014739,1990-12-09,0,47,34
USW00014739,1990-12-10,0,53,28
USW00014739,1990-12-11,0,38,24
USW00014739,1990-12-12,0,41,32
USW00014739,1990-12-13,0,60,40
USW00014739,1990-12-14,0,42,25
USW00014739,1990-12-15,0.42,51,25
USW00014739,1990-12-16,0.26,43,34
USW00014739,1990-12-17,0,47,33
USW00014739,1990-12-18,0.21,61,36
USW00014739,1990-12-19,0,60,39
USW00014739,1990-12-20,0,39,30
USW00014739,1990-12-21,0.05,55,36
USW00014739,1990-12-22,0.05,62,55
USW00014739,1990-12-23,0.05,67,54
USW00014739,1990-12-24,0.44,60,27
USW00014739,1990-12-25,0,32,23
USW00014739,1990-12-26,0,37,23
USW00014739,1990-12-27,0,26,18
USW00014739,1990-12-28,0.4,38,25
USW00014739,1990-12-29,0.01,46,30
USW00014739,1990-12-30,0.11,59,44
USW00014739,1990-12-31,0.05,58,20
USW00014739,1991-01-01,0,32,19
USW00014739,1991-01-02,0,49,26
USW00014739,1991-01-03,0,40,28
USW00014739,1991-01-04,0,34,25
USW00014739,1991-01-05,0,37,25
USW00014739,1991-01-06,0,40,34
USW00014739,1991-01-07,0,34,16
USW00014739,1991-01-08,0.01,26,11
USW00014739,1991-01-09,0.4,31,19
USW00014739,1991-01-10,0,36,14
USW00014739,1991-01-11,0.23,27,8
USW00014739,1991-01-12,0.92,37,22
USW00014739,1991-01-13,0,29,22
USW00014739,1991-01-14,0,33,18
USW00014739,1991-01-15,0,43,29
USW00014739,1991-01-16,0.79,44,29
USW00014739,1991-01-17,0.25,48,35
USW00014739,1991-01-18,0,38,30
USW00014739,1991-01-19,0,38,23
USW00014739,1991-01-20,0,49,35
USW00014739,1991-01-21,0.2,37,14
USW00014739,1991-01-22,0,16,4
USW00014739,1991-01-23,0,33,8
USW00014739,1991-01-24,0,35,23
USW00014739,1991-01-25,0,24,13
USW00014739,1991-01-26,0,28,13
USW00014739,1991-01-27,0.01,36,24
USW00014739,1991-01-28,0.04,47,31
USW00014739,1991-01-29,0,46,30
USW00014739,1991-01-30,0.14,49,35
USW00014739,1991-01-31,0.25,40,24
USW00014739,1991-02-01,0,28,19
USW00014739,1991-02-02,0,51,20
USW00014739,1991-02-03,0,59,38
USW00014739,1991-02-04,0,64,38
USW00014739,1991-02-05,0,65,41
USW00014739,1991-02-06,0,54,39
USW00014739,1991-02-07,0.67,42,39
USW00014739,1991-02-08,0,47,35
USW00014739,1991-02-09,0,54,35
USW00014739,1991-02-10,0,48,31
USW00014739,1991-02-11,0,34,18
USW00014739,1991-02-12,0,24,9
USW00014739,1991-02-13,0.05,34,19
USW00014739,1991-02-14,0.48,50,34
USW00014739,1991-02-15,0.06,43,24
USW00014739,1991-02-16,0,24,13
USW00014739,1991-02-17,0,38,18
USW00014739,1991-02-18,0.01,35,26
USW00014739,1991-02-19,0.23,51,33
USW00014739,1991-02-20,0,59,37
USW00014739,1991-02-21,0,50,33
USW00014739,1991-02-22,0,62,35
USW00014739,1991-02-23,0,35,17
USW00014739,1991-02-24,0,37,16
USW00014739,1991-02-25,0,40,29
USW00014739,1991-02-26,0.04,34,29
USW00014739,1991-02-27,0.04,35,27
USW00014739,1991-02-28,0,42,26
USW00014739,1991-03-01,0,63,36
USW00014739,1991-03-02,0.3,65,49
USW00014739,1991-03-03,0.15,60,40
USW00014739,1991-03-04,1.43,44,38
USW00014739,1991-03-05,0,47,37
USW00014739,1991-03-06,0,50,31
USW00014739,1991-03-07,0.31,59,32
USW00014739,1991-03-08,0,40,26
USW00014739,1991-03-09,0,40,24
USW00014739,1991-03-10,0.01,37,23
USW00014739,1991-03-11,0.02,41,23
USW00014739,1991-03-12,0,47,28
USW00014739,1991-03-13,0,46,30
USW00014739,1991-03-14,0.17,41,35
USW00014739,1991-03-15,0.15,38,31
USW00014739,1991-03-16,0,51,32
USW00014739,1991-03-17,0,58,33
USW00014739,1991-03-18,0.08,51,36
USW00014739,1991-03-19,0.12,50,43
USW00014739,1991-03-20,0,53,35
USW00014739,1991-03-21,0,50,33
USW00014739,1991-03-22,0.4,39,33
USW00014739,1991-03-23,0.66,39,36
USW00014739,1991-03-24,0.12,39,35
USW00014739,1991-03-25,0.01,40,35
USW00014739,1991-03-26,0,49,37
USW00014739,1991-03-27,0.03,50,38
USW00014739,1991-03-28,0,79,50
USW00014739,1991-03-29,0.05,61,43
USW00014739,1991-03-30,0.32,45,33
USW00014739,1991-03-31,0,40,28
USW00014739,1991-04-01,0.01,42,35
USW00014739,1991-04-02,0.14,51,37
USW00014739,1991-04-03,0,54,37
USW00014739,1991-04-04,0,69,38
USW00014739,1991-04-05,0,75,45
USW00014739,1991-04-06,0,78,55
USW00014739,1991-04-07,0,86,46
USW00014739,1991-04-08,0,85,43
USW00014739,1991-04-09,0,85,44
USW00014739,1991-04-10,0,48,41
USW00014739,1991-04-11,0,55,40
USW00014739,1991-04-12,0,52,36
USW00014739,1991-04-13,0,52,36
USW00014739,1991-04-14,0,49,37
USW00014739,1991-04-15,0.29,51,42
USW00014739,1991-04-16,0,69,43
USW00014739,1991-04-17,0.01,45,40
USW00014739,1991-04-18,0,46,37
USW00014739,1991-04-19,0,49,37
USW00014739,1991-04-20,0,49,42
USW00014739,1991-04-21,3.32,51,41
USW00014739,1991-04-22,0.03,53,46
USW00014739,1991-04-23,0,68,46
USW00014739,1991-04-24,0,63,43
USW00014739,1991-04-25,0,64,44
USW00014739,1991-04-26,0,71,49
USW00014739,1991-04-27,0.03,80,49
USW00014739,1991-04-28,0,54,45
USW00014739,1991-04-29,0,65,44
USW00014739,1991-04-30,1.01,53,47
USW00014739,1991-05-01,0,72,46
USW00014739,1991-05-02,0,68,50
USW00014739,1991-05-03,0,61,47
USW00014739,1991-05-04,0,70,50
USW00014739,1991-05-05,0,63,49
USW00014739,1991-05-06,0.3,63,47
USW00014739,1991-05-07,0,66,52
USW00014739,1991-05-08,0,69,51
USW00014739,1991-05-09,0,60,50
USW00014739,1991-05-10,0,64,53
USW00014739,1991-05-11,0,72,54
USW00014739,1991-05-12,0,88,60
USW00014739,1991-05-13,0,84,55
USW00014739,1991-05-14,0,76,53
USW00014739,1991-05-15,0,64,51
USW00014739,1991-05-16,0,89,54
USW00014739,1991-05-17,0.38,86,50
USW00014739,1991-05-18,0.02,56,44
USW00014739,1991-05-19,0,63,46
USW00014739,1991-05-20,0,70,47
USW00014739,1991-05-21,0,84,53
USW00014739,1991-05-22,0,80,57
USW00014739,1991-05-23,0,61,53
USW00014739,1991-05-24,0,90,57
USW00014739,1991-05-25,0,89,71
USW00014739,1991-05-26,0,72,55
USW00014739,1991-05-27,0.11,81,56
USW00014739,1991-05-28,0.01,91,57
USW00014739,1991-05-29,0.05,82,63
USW00014739,1991-05-30,0.03,72,61
USW00014739,1991-05-31,0.02,66,57
USW00014739,1991-06-01,0,74,56
USW00014739,1991-06-02,0,83,63
USW00014739,1991-06-03,0.1,82,63
USW00014739,1991-06-04,0.36,63,51
USW00014739,1991-06-05,0.07,59,50
USW00014739,1991-06-06,0,76,51
USW00014739,1991-06-07,0,85,58
USW00014739,1991-06-08,0,89,65
USW00014739,1991-06-09,0,72,60
USW00014739,1991-06-10,0,90,58
USW00014739,1991-06-11,0.11,88,67
USW00014739,1991-06-12,0.42,85,61
USW00014739,1991-06-13,0,74,54
USW00014739,1991-06-14,0,80,60
USW00014739,1991-06-15,0.7,92,61
USW00014739,1991-06-16,0.26,71,57
USW00014739,1991-06-17,0,63,55
USW00014739,1991-06-18,0,66,55
USW00014739,1991-06-19,0.13,64,58
USW00014739,1991-06-20,0,92,64
USW00014739,1991-06-21,0,88,70
USW00014739,1991-06-22,0.03,72,62
USW00014739,1991-06-23,0,69,61
USW00014739,1991-06-24,0,73,59
USW00014739,1991-06-25,0,82,63
USW00014739,1991-06-26,0,90,66
USW00014739,1991-06-27,0,93,70
USW00014739,1991-06-28,0,97,75
USW00014739,1991-06-29,0,93,71
USW00014739,1991-06-30,0.71,71,58
USW00014739,1991-07-01,0,78,58
USW00014739,1991-07-02,0,80,59
USW00014739,1991-07-03,0,74,61
USW00014739,1991-07-04,0,70,58
USW00014739,1991-07-05,0.02,68,61
USW00014739,1991-07-06,0,71,63
USW00014739,1991-07-07,0.09,74,65
USW00014739,1991-07-08,0,92,69
USW00014739,1991-07-09,0,82,67
USW00014739,1991-07-10,0,84,64
USW00014739,1991-07-11,0,83,65
USW00014739,1991-07-12,0,86,64
USW00014739,1991-07-13,0.52,71,64
USW00014739,1991-07-14,0,80,64
USW00014739,1991-07-15,0,88,65
USW00014739,1991-07-16,0,90,68
USW00014739,1991-07-17,0,92,70
USW00014739,1991-07-18,0,97,75
USW00014739,1991-07-19,0,91,78
USW00014739,1991-07-20,0,99,78
USW00014739,1991-07-21,0,99,81
USW00014739,1991-07-22,0,81,70
USW00014739,1991-07-23,0.15,96,70
USW00014739,1991-07-24,0,90,74
USW00014739,1991-07-25,0,84,65
USW00014739,1991-07-26,0.86,75,65
USW00014739,1991-07-27,0.31,78,65
USW00014739,1991-07-28,0,79,63
USW00014739,1991-07-29,0,73,65
USW00014739,1991-07-30,0,73,65
USW00014739,1991-07-31,0,82,64
USW00014739,1991-08-01,0,91,66
USW00014739,1991-08-02,0,91,74
USW00014739,1991-08-03,0.11,79,66
USW00014739,1991-08-04,0.05,69,64
USW00014739,1991-08-05,0,82,64
USW00014739,1991-08-06,0,73,63
USW00014739,1991-08-07,0,79,62
USW00014739,1991-08-08,0,84,67
USW00014739,1991-08-09,0.05,77,65
USW00014739,1991-08-10,0.49,82,65
USW00014739,1991-08-11,0,83,67
USW00014739,1991-08-12,0,78,66
USW00014739,1991-08-13,0,90,66
USW00014739,1991-08-14,0,90,73
USW00014739,1991-08-15,0.06,80,70
USW00014739,1991-08-16,0,88,69
USW00014739,1991-08-17,0,93,68
USW00014739,1991-08-18,0,92,70
USW00014739,1991-08-19,2.21,76,65
USW00014739,1991-08-20,0.38,67,59
USW00014739,1991-08-21,1.72,66,58
USW00014739,1991-08-22,0,83,65
USW00014739,1991-08-23,0,88,67
USW00014739,1991-08-24,0,69,61
USW00014739,1991-08-25,0,67,57
USW00014739,1991-08-26,0,81,58
USW00014739,1991-08-27,0,89,68
USW00014739,1991-08-28,0,92,72
USW00014739,1991-08-29,0,81,69
USW00014739,1991-08-30,0,92,69
USW00014739,1991-08-31,0.2,86,61
USW00014739,1991-09-01,0,70,53
USW00014739,1991-09-02,0,72,51
USW00014739,1991-09-03,0,78,58
USW00014739,1991-09-04,0,85,64
USW00014739,1991-09-05,0.89,77,60
USW00014739,1991-09-06,0,68,59
USW00014739,1991-09-07,0,76,60
USW00014739,1991-09-08,0,82,63
USW00014739,1991-09-09,0,69,61
USW00014739,1991-09-10,0,83,63
USW00014739,1991-09-11,0,74,55
USW00014739,1991-09-12,0,71,52
USW00014739,1991-09-13,0,64,52
USW00014739,1991-09-14,0.05,62,58
USW00014739,1991-09-15,0.12,70,59
USW00014739,1991-09-16,0,90,69
USW00014739,1991-09-17,0,89,74
USW00014739,1991-09-18,0,75,66
USW00014739,1991-09-19,0.77,82,55
USW00014739,1991-09-20,0.68,62,49
USW00014739,1991-09-21,0,62,45
USW00014739,1991-09-22,0,66,44
USW00014739,1991-09-23,0.15,71,53
USW00014739,1991-09-24,0.05,72,60
USW00014739,1991-09-25,2.42,73,56
USW00014739,1991-09-26,1.19,63,55
USW00014739,1991-09-27,0,62,50
USW00014739,1991-09-28,0,60,45
USW00014739,1991-09-29,0,67,43
USW00014739,1991-09-30,0,53,39
USW00014739,1991-10-01,0,72,47
USW00014739,1991-10-02,0,80,64
USW00014739,1991-10-03,0,68,59
USW00014739,1991-10-04,0,77,58
USW00014739,1991-10-05,0,67,58
USW00014739,1991-10-06,0.88,71,56
USW00014739,1991-10-07,0,56,46
USW00014739,1991-10-08,0,62,44
USW00014739,1991-10-09,0,70,49
USW00014739,1991-10-10,0,69,52
USW00014739,1991-10-11,0.09,65,51
USW00014739,1991-10-12,0.13,60,47
USW00014739,1991-10-13,0,62,44
USW00014739,1991-10-14,0,57,40
USW00014739,1991-10-15,0.27,59,43
USW00014739,1991-10-16,0.15,65,49
USW00014739,1991-10-17,0.19,56,45
USW00014739,1991-10-18,0.84,72,52
USW00014739,1991-10-19,0,67,48
USW00014739,1991-10-20,0,50,39
USW00014739,1991-10-21,0,54,36
USW00014739,1991-10-22,0,69,46
USW00014739,1991-10-23,0,58,47
USW00014739,1991-10-24,0,66,49
USW00014739,1991-10-25,0,68,54
USW00014739,1991-10-26,0,75,60
USW00014739,1991-10-27,0,75,58
USW00014739,1991-10-28,0,63,38
USW00014739,1991-10-29,0,53,34
USW00014739,1991-10-30,0.18,54,42
USW00014739,1991-10-31,1.54,51,48
USW00014739,1991-11-01,0.97,51,50
USW00014739,1991-11-02,0,61,50
USW00014739,1991-11-03,0,60,49
USW00014739,1991-11-04,0,49,39
USW00014739,1991-11-05,0,45,35
USW00014739,1991-11-06,0,47,34
USW00014739,1991-11-07,0,51,38
USW00014739,1991-11-08,0,46,37
USW00014739,1991-11-09,0,41,32
USW00014739,1991-11-10,0.18,42,34
USW00014739,1991-11-11,1.1,42,35
USW00014739,1991-11-12,0.02,44,36
USW00014739,1991-11-13,0,44,38
USW00014739,1991-11-14,0,53,42
USW00014739,1991-11-15,0.02,55,37
USW00014739,1991-11-16,0,57,35
USW00014739,1991-11-17,0,43,31
USW00014739,1991-11-18,0,53,32
USW00014739,1991-11-19,0,68,45
USW00014739,1991-11-20,0,73,50
USW00014739,1991-11-21,0.22,66,52
USW00014739,1991-11-22,0.77,53,48
USW00014739,1991-11-23,0.58,50,45
USW00014739,1991-11-24,0.19,48,42
USW00014739,1991-11-25,0,44,35
USW00014739,1991-11-26,0,41,30
USW00014739,1991-11-27,0,38,28
USW00014739,1991-11-28,0,53,34
USW00014739,1991-11-29,0.01,53,43
USW00014739,1991-11-30,0,63,40
USW00014739,1991-12-01,0,64,49
USW00014739,1991-12-02,0,52,34
USW00014739,1991-12-03,0.77,43,29
USW00014739,1991-12-04,0.21,38,22
USW00014739,1991-12-05,0,28,19
USW00014739,1991-12-06,0.25,38,25
USW00014739,1991-12-07,0,46,26
USW00014739,1991-12-08,0,50,41
USW00014739,1991-12-09,0,61,45
USW00014739,1991-12-10,0.05,46,36
USW00014739,1991-12-11,0,53,36
USW00014739,1991-12-12,0,49,37
USW00014739,1991-12-13,0.03,60,45
USW00014739,1991-12-14,0.4,58,41
USW00014739,1991-12-15,0,42,30
USW00014739,1991-12-16,0.03,32,18
USW00014739,1991-12-17,0.08,32,10
USW00014739,1991-12-18,0,34,15
USW00014739,1991-12-19,0,26,12
USW00014739,1991-12-20,0,34,20
USW00014739,1991-12-21,0.1,42,31
USW00014739,1991-12-22,0,40,31
USW00014739,1991-12-23,0.03,45,36
USW00014739,1991-12-24,0,43,19
USW00014739,1991-12-25,0,31,16
USW00014739,1991-12-26,0,33,18
USW00014739,1991-12-27,0,42,31
USW00014739,1991-12-28,0,50,29
USW00014739,1991-12-29,0.58,49,34
USW00014739,1991-12-30,0.05,46,26
USW00014739,1991-12-31,0,37,21
USW00014739,1992-01-01,0,43,27
USW00014739,1992-01-02,0,44,26
USW00014739,1992-01-03,0,44,32
USW00014739,1992-01-04,1.3,45,39
USW00014739,1992-01-05,0.02,48,38
USW00014739,1992-01-06,0,47,37
USW00014739,1992-01-07,0,47,34
USW00014739,1992-01-08,0,38,27
USW00014739,1992-01-09,0.16,42,26
USW00014739,1992-01-10,0,43,28
USW00014739,1992-01-11,0,29,18
USW00014739,1992-01-12,0,32,15
USW00014739,1992-01-13,0,54,32
USW00014739,1992-01-14,0.39,58,36
USW00014739,1992-01-15,0,36,20
USW00014739,1992-01-16,0,20,7
USW00014739,1992-01-17,0.01,26,7
USW00014739,1992-01-18,0,27,11
USW00014739,1992-01-19,0,21,7
USW00014739,1992-01-20,0.02,21,15
USW00014739,1992-01-21,0,31,17
USW00014739,1992-01-22,0,29,23
USW00014739,1992-01-23,1.19,57,27
USW00014739,1992-01-24,0,57,25
USW00014739,1992-01-25,0,25,16
USW00014739,1992-01-26,0,27,16
USW00014739,1992-01-27,0,29,12
USW00014739,1992-01-28,0,32,28
USW00014739,1992-01-29,0,44,28
USW00014739,1992-01-30,0,43,29
USW00014739,1992-01-31,0.02,44,35
USW00014739,1992-02-01,0.02,36,21
USW00014739,1992-02-02,0,31,19
USW00014739,1992-02-03,0,35,19
USW00014739,1992-02-04,0.04,34,23
USW00014739,1992-02-05,0,32,19
USW00014739,1992-02-06,0,25,16
USW00014739,1992-02-07,0.03,37,22
USW00014739,1992-02-08,0.07,34,27
USW00014739,1992-02-09,0,30,12
USW00014739,1992-02-10,0,25,7
USW00014739,1992-02-11,0,44,23
USW00014739,1992-02-12,0,30,9
USW00014739,1992-02-13,0,36,12
USW00014739,1992-02-14,0.15,44,30
USW00014739,1992-02-15,0.48,43,26
USW00014739,1992-02-16,0.57,55,36
USW00014739,1992-02-17,0,53,34
USW00014739,1992-02-18,0.17,43,34
USW00014739,1992-02-19,0.04,48,39
USW00014739,1992-02-20,0,50,33
USW00014739,1992-02-21,0,48,29
USW00014739,1992-02-22,0,43,26
USW00014739,1992-02-23,0,48,34
USW00014739,1992-02-24,0.01,39,33
USW00014739,1992-02-25,0.1,37,34
USW00014739,1992-02-26,0.57,43,34
USW00014739,1992-02-27,0,44,30
USW00014739,1992-02-28,0,45,29
USW00014739,1992-02-29,0.03,47,9
USW00014739,1992-03-01,0,41,9
USW00014739,1992-03-02,0,32,19
USW00014739,1992-03-03,0.06,35,28
USW00014739,1992-03-04,0,37,30
USW00014739,1992-03-05,0,61,32
USW00014739,1992-03-06,0,47,35
USW00014739,1992-03-07,0.63,44,36
USW00014739,1992-03-08,0.01,45,39
USW00014739,1992-03-09,0,41,38
USW00014739,1992-03-10,0,54,38
USW00014739,1992-03-11,0.94,57,24
USW00014739,1992-03-12,0,36,22
USW00014739,1992-03-13,0,32,21
USW00014739,1992-03-14,0,33,20
USW00014739,1992-03-15,0,32,20
USW00014739,1992-03-16,0,34,14
USW00014739,1992-03-17,0,44,24
USW00014739,1992-03-18,0,42,25
USW00014739,1992-03-19,0.41,35,27
USW00014739,1992-03-20,0,41,24
USW00014739,1992-03-21,0.01,35,27
USW00014739,1992-03-22,0.14,31,20
USW00014739,1992-03-23,0.26,34,26
USW00014739,1992-03-24,0,40,24
USW00014739,1992-03-25,0,45,27
USW00014739,1992-03-26,0.08,55,37
USW00014739,1992-03-27,0.41,58,42
USW00014739,1992-03-28,0.31,47,35
USW00014739,1992-03-29,0,51,35
USW00014739,1992-03-30,0.01,57,37
USW00014739,1992-03-31,0.32,45,37
USW00014739,1992-04-01,0,56,36
USW00014739,1992-04-02,0,45,38
USW00014739,1992-04-03,0,47,35
USW00014739,1992-04-04,0,50,33
USW00014739,1992-04-05,0,50,35
USW00014739,1992-04-06,0,56,39
USW00014739,1992-04-07,0,55,41
USW00014739,1992-04-08,0,63,44
USW00014739,1992-04-09,0,60,37
USW00014739,1992-04-10,0,67,47
USW00014739,1992-04-11,0.2,47,35
USW00014739,1992-04-12,0.23,59,35
USW00014739,1992-04-13,0,45,31
USW00014739,1992-04-14,0,54,31
USW00014739,1992-04-15,0,53,35
USW00014739,1992-04-16,0.28,44,33
